idLocalidad,nombreLocalidad,latitudLocalidad,longitudLocalidad,idDepartamento,GeomLocalidad,GeomTLocalidad,geometry
594,EL PUESTO (Lote),"-24,18773278","-64,74760083",25,0x00000000010CFFD326B1D82F50C099893B410F3038C0,POINT (-64.74760083 -24.18773277),POINT (-64.74760083 -24.18773277)
595,SAN SALVADOR DE JUJUY,"-24,19911861","-65,30014222",23,0x00000000010C20C3B687355350C098F9ED6FF93238C0,POINT (-65.30014222 -24.19911861),POINT (-65.30014222 -24.19911861)
596,GRAN SAN SALVADOR DE JUJUY,"-24,19911861","-65,30014222",23,0x00000000010C20C3B687355350C098F9ED6FF93238C0,POINT (-65.30014222 -24.19911861),POINT (-65.30014222 -24.19911861)
597,EL PIQUETE,"-24,21578917","-64,65010056",20,0x00000000010C2557563F9B2950C0040859F53D3738C0,POINT (-64.65010055 -24.21578916),POINT (-64.65010055 -24.21578916)
598,CENTRO FORESTAL,"-24,22523417","-65,11401222",26,0x00000000010CA40FE9F94B4750C05C2427F2A83938C0,POINT (-65.11401222 -24.22523416),POINT (-65.11401222 -24.22523416)
599,SAN PEDRO,"-24,23244972","-64,88344417",25,0x00000000010CB3C25F598A3850C0475D29D3813B38C0,POINT (-64.88344416 -24.23244972),POINT (-64.88344416 -24.23244972)
600,LA ESPERANZA,"-24,23246139","-64,85010917",25,0x00000000010CB90E4030683650C0DBAEC896823B38C0,POINT (-64.85010916 -24.23246138),POINT (-64.85010916 -24.23246138)
601,PARAPETI (Lote),"-24,23884222","-64,85233722",25,0x00000000010C114469B18C3650C0D5CD83C3243D38C0,POINT (-64.85233722 -24.23884222),POINT (-64.85233722 -24.23884222)
602,PALPALA,"-24,26578528","-65,20012444",26,0x00000000010C8A3BBDD6CE4C50C09568E2800A4438C0,POINT (-65.20012444 -24.26578527),POINT (-65.20012444 -24.26578527)
604,BARRO NEGRO (Lote),"-24,29328944","-64,91149833",25,0x00000000010C5A6D17FD553A50C0E90F4904154B38C0,POINT (-64.91149833 -24.29328944),POINT (-64.91149833 -24.29328944)
605,SANTA CLARA,"-24,29912028","-64,68342889",20,0x00000000010C7B2F7C4CBD2B50C07F386125934C38C0,POINT (-64.68342888 -24.29912027),POINT (-64.68342888 -24.29912027)
606,DON EMILIO (Lote),"-24,31578889","-64,89926917",25,0x00000000010C17203CA08D3950C05C0A408AD75038C0,POINT (-64.89926916 -24.31578888),POINT (-64.89926916 -24.31578888)
607,LA MENDIETA,"-24,33246417","-64,96677056",25,0x00000000010C1ABF9591DF3D50C0C84A065F1C5538C0,POINT (-64.96677055 -24.33246416),POINT (-64.96677055 -24.33246416)
608,SAN ANTONIO,"-24,3824625","-65,33346833",30,0x00000000010C83E68C8B575550C04772F90FE96138C0,POINT (-65.33346833 -24.3824625),POINT (-65.33346833 -24.3824625)
609,EL CARMEN,"-24,39913083","-65,26680222",31,0x00000000010C9D599E49135150C0E3AC25702D6638C0,POINT (-65.26680222 -24.39913083),POINT (-65.26680222 -24.39913083)
610,PERICO,"-24,39913472","-65,10011667",31,0x00000000010C061FB54F684650C01E1969B12D6638C0,POINT (-65.10011666 -24.39913472),POINT (-65.10011666 -24.39913472)
611,BARRIO LA UNION,"-24,40635611","-65,07179528",31,0x00000000010C142A304B984450C0D3FA3AF4066838C0,POINT (-65.07179527 -24.40635611),POINT (-65.07179527 -24.40635611)
612,MONTERRICO,"-24,43247667","-65,16679611",31,0x00000000010C346397C9AC4A50C0BAFB56CAB66E38C0,POINT (-65.16679611 -24.43247666),POINT (-65.16679611 -24.43247666)
613,PUESTO VIEJO,"-24,51052722","-64,95096111",31,0x00000000010CF1CDFC8BDC3C50C0289E71E9B18238C0,POINT (-64.95096111 -24.51052722),POINT (-64.95096111 -24.51052722)
614,PAMPA BLANCA,"-24,53248028","-65,08345944",31,0x00000000010CEB554366574550C04E6A81A0508838C0,POINT (-65.08345944 -24.53248027),POINT (-65.08345944 -24.53248027)
615,VILLA TRANCAS,"-26,23261583","-65,2834625",58,0x00000000010C1DC9E53F245250C0C46106B68C3B3AC0,POINT (-65.2834625 -26.23261583),POINT (-65.2834625 -26.23261583)
616,SAN PEDRO DE COLALAO,"-26,24928639","-65,5001475",58,0x00000000010C46EBA86A026050C03070713BD13F3AC0,POINT (-65.5001475 -26.24928638),POINT (-65.5001475 -26.24928638)
617,COLALAO DEL VALLE,"-26,38262417","-65,93350694",61,0x00000000010CE678E493BE7B50C006DC2DA8F3613AC0,POINT (-65.93350694 -26.38262416),POINT (-65.93350694 -26.38262416)
618,VILLA BURRUYACU,"-26,49931389","-64,75010889",60,0x00000000010C8202ADC8013050C0F309D108D37F3AC0,POINT (-64.75010888 -26.49931388),POINT (-64.75010888 -26.49931388)
619,VILLA BENJAMIN ARAOZ,"-26,56596639","-64,80009611",60,0x00000000010CD68650C6343350C04ABC342CE3903AC0,POINT (-64.80009611 -26.56596638),POINT (-64.80009611 -26.56596638)
620,GARMENDIA,"-26,56598139","-64,56676083",60,0x00000000010C3F6037CF452450C0B53EDD27E4903AC0,POINT (-64.56676083 -26.56598138),POINT (-64.56676083 -26.56598138)
621,AMAICHA DEL VALLE,"-26,61598444","-65,9001725",61,0x00000000010C8C101E6D9C7950C016A50028B19D3AC0,POINT (-65.9001725 -26.61598444),POINT (-65.9001725 -26.61598444)
622,LA RAMADA,"-26,69931667","-64,95012417",60,0x00000000010CBA9590D5CE3C50C07A3FA86A06B33AC0,POINT (-64.95012416 -26.69931666),POINT (-64.95012416 -26.69931666)
623,DIAG.NORTE-LUZ Y FUERZA-LOS POCITOS-Va.N.ITALIA,"-26,77821889","-65,23790528",67,0x00000000010C8C8C06D7394F50C0D1BA3E5A39C73AC0,POINT (-65.23790527 -26.77821888),POINT (-65.23790527 -26.77821888)
624,VILLA MARIANO MORENO - EL COLMENAR,"-26,778225","-65,20763222",67,0x00000000010CBC9FA6D8494D50C0FAEDEBC039C73AC0,POINT (-65.20763222 -26.778225),POINT (-65.20763222 -26.778225)
625,EL CHAÐAR,"-26,78265944","-65,08346028",60,0x00000000010C958ABE69574550C0A7B47A5E5CC83AC0,POINT (-65.08346027 -26.78265944),POINT (-65.08346027 -26.78265944)
626,YERBA BUENA - MARCOS PAZ,"-26,83266417","-65,3001425",76,0x00000000010CF168E388355350C056C0777A29D53AC0,POINT (-65.3001425 -26.83266416),POINT (-65.3001425 -26.83266416)
628,SAN MIGUEL DE TUCUMAN,"-26,83266778","-65,20012972",80,0x00000000010CE496E2ECCE4C50C0509508B729D53AC0,POINT (-65.20012972 -26.83266777),POINT (-65.20012972 -26.83266777)
629,ALDERETES,"-26,83266083","-65,15013167",78,0x00000000010CD472D2C19B4950C09D82994229D53AC0,POINT (-65.15013166 -26.83266083),POINT (-65.15013166 -26.83266083)
630,BANDA DEL RIO SALI,"-26,84933056","-65,1668",78,0x00000000010C423EE8D9AC4A50C063BE17BA6DD93AC0,POINT (-65.1668 -26.84933055),POINT (-65.1668 -26.84933055)
631,BARRIO AEROPUERTO,"-26,86433722","-65,13151806",78,0x00000000010C5BE5AECA6A4850C0959D3C3445DD3AC0,POINT (-65.13151805 -26.86433722),POINT (-65.13151805 -26.86433722)
632,TAFI DEL VALLE,"-26,86599778","-65,70016806",61,0x00000000010C101DA78DCF6C50C0168FA407B2DD3AC0,POINT (-65.70016805 -26.86599777),POINT (-65.70016805 -26.86599777)
633,LOS RALOS,"-26,88266944","-64,98345556",78,0x00000000010C76148CEFF03E50C088FAD99FF6E13AC0,POINT (-64.98345555 -26.88266944),POINT (-64.98345555 -26.88266944)
634,INGENIO SAN PABLO,"-26,899335","-65,31681556",77,0x00000000010C5087BAB4465450C0EE258DD13AE63AC0,POINT (-65.31681555 -26.899335),POINT (-65.31681555 -26.899335)
635,PACARA,"-26,89933806","-65,15012556",78,0x00000000010CD1E231A89B4950C065CCB8043BE63AC0,POINT (-65.15012555 -26.89933805),POINT (-65.15012555 -26.89933805)
636,LAS CEJAS,"-26,89934139","-64,75010528",78,0x00000000010C44CD88B9013050C01D0A973C3BE63AC0,POINT (-64.75010527 -26.89934138),POINT (-64.75010527 -26.89934138)
637,EL MOLLAR,"-26,94934389","-65,70016028",61,0x00000000010CF266056DCF6C50C0FC41553308F33AC0,POINT (-65.70016027 -26.94934388),POINT (-65.70016027 -26.94934388)
638,LA REDUCCION,"-26,96601528","-65,36680306",77,0x00000000010CADF47FB3795750C02C16D8C64CF73AC0,POINT (-65.36680305 -26.96601527),POINT (-65.36680305 -26.96601527)
639,MANUEL GARCIA FERNANDEZ,"-26,96600833","-65,26679583",89,0x00000000010CCA23D12E135150C07A0369524CF73AC0,POINT (-65.26679583 -26.96600833),POINT (-65.26679583 -26.96600833)
640,RANCHILLOS,"-26,96600472","-65,03345361",78,0x00000000010C85389C1A244250C0802ED8154CF73AC0,POINT (-65.03345361 -26.96600472),POINT (-65.03345361 -26.96600472)
641,BARRIO CASA ROSADA,"-27,04211444","-65,43375556",86,0x00000000010C586DA3A6C25B50C0467D0E03C80A3BC0,POINT (-65.43375555 -27.04211444),POINT (-65.43375555 -27.04211444)
642,FAMAILLA,"-27,06602139","-65,41681083",86,0x00000000010CFEDD5407AD5A50C0D1EFF3C6E6103BC0,POINT (-65.41681083 -27.06602138),POINT (-65.41681083 -27.06602138)
644,ESTACION ARAOZ,"-27,06600639","-64,91677472",89,0x00000000010CC60CE06FAC3A50C0676D4BCBE5103BC0,POINT (-64.91677472 -27.06600638),POINT (-64.91677472 -27.06600638)
645,VILLA FIAD,"-27,08073667","-65,25152556",89,0x00000000010CF0D69EFE185050C0CC496228AB143BC0,POINT (-65.25152555 -27.08073666),POINT (-65.25152555 -27.08073666)
646,SANTA LUCIA,"-27,09934222","-65,53348833",87,0x00000000010C73893CAC246250C01503E27D6E193BC0,POINT (-65.53348833 -27.09934222),POINT (-65.53348833 -27.09934222)
647,ACHERAL,"-27,1254675","-65,46486333",87,0x00000000010C6BDD1F52C05D50C0FC3559A31E203BC0,POINT (-65.46486333 -27.1254675),POINT (-65.46486333 -27.1254675)
648,SANTA ROSA DE LEALES,"-27,14936417","-65,26679583",89,0x00000000010CCA23D12E135150C0FF64C6BA3C263BC0,POINT (-65.26679583 -27.14936416),POINT (-65.26679583 -27.14936416)
649,RIO COLORADO,"-27,1660325","-65,36680333",89,0x00000000010C7D9AACB4795750C0B8921D1B812A3BC0,POINT (-65.36680333 -27.1660325),POINT (-65.36680333 -27.1660325)
650,VILLA LEALES,"-27,19935417","-65,30013917",89,0x00000000010CBB1CE17A355350C08485CDDF08333BC0,POINT (-65.30013916 -27.19935416),POINT (-65.30013916 -27.19935416)
651,PUEBLO INDEPENDENCIA,"-27,23269111","-65,51681611",87,0x00000000010CBD9FE083136150C01B8503A5913B3BC0,POINT (-65.51681611 -27.23269111),POINT (-65.51681611 -27.23269111)
652,VILLA QUINTEROS,"-27,24936","-65,55015056",87,0x00000000010C1708A7AA356350C039EE940ED63F3BC0,POINT (-65.55015055 -27.24936),POINT (-65.55015055 -27.24936)
653,RIO SECO,"-27,26602944","-65,56682139",87,0x00000000010C82712ECD466450C0BD9260811A443BC0,POINT (-65.56682138 -27.26602944),POINT (-65.56682138 -27.26602944)
654,ARCADIA,"-27,31603222","-65,58348167",93,0x00000000010C03E175C3576550C0DD61D17CE7503BC0,POINT (-65.58348166 -27.31603222),POINT (-65.58348166 -27.31603222)
655,ALPACHIRI,"-27,332695","-65,76683389",93,0x00000000010C250469CE137150C0F08AE07F2B553BC0,POINT (-65.76683388 -27.332695),POINT (-65.76683388 -27.332695)
656,SAN ROQUE,"-27,33270861","-65,58348472",93,0x00000000010C68874BD0576550C0310C37642C553BC0,POINT (-65.58348472 -27.33270861),POINT (-65.58348472 -27.33270861)
657,CONCEPCION,"-27,34937639","-65,58347778",93,0x00000000010CF40525B3576550C04918FEBA70593BC0,POINT (-65.58347777 -27.34937638),POINT (-65.58347777 -27.34937638)
658,ALTO VERDE,"-27,38271722","-65,60014528",93,0x00000000010CF1DFB4C7686650C01B8477C1F9613BC0,POINT (-65.60014527 -27.38271722),POINT (-65.60014527 -27.38271722)
659,LOS SARMIENTOS,"-27,41603444","-65,70014889",103,0x00000000010C967B3F3DCF6C50C047CFA93B816A3BC0,POINT (-65.70014888 -27.41603444),POINT (-65.70014888 -27.41603444)
660,TRINIDAD - MEDINA,"-27,41604833","-65,51681778",93,0x00000000010C1109D78A136150C0C9E7B224826A3BC0,POINT (-65.51681777 -27.41604833),POINT (-65.51681777 -27.41604833)
661,AGUILARES,"-27,43271306","-65,61682222",103,0x00000000010C2796E7037A6750C06B4D4E48C66E3BC0,POINT (-65.61682222 -27.43271305),POINT (-65.61682222 -27.43271305)
663,SANTA ANA,"-27,44937361","-65,68350222",103,0x00000000010C2D691880BE6B50C0ADA21E260A733BC0,POINT (-65.68350222 -27.44937361),POINT (-65.68350222 -27.44937361)
664,VILLA CLODOMIRO HILERET,"-27,45882667","-65,66181278",103,0x00000000010C69CEF2235B6A50C0A03BFBA975753BC0,POINT (-65.66181277 -27.45882666),POINT (-65.66181277 -27.45882666)
665,MONTEAGUDO,"-27,51605194","-65,28346722",101,0x00000000010CD6D8B153245250C05D56DDFA1B843BC0,POINT (-65.28346722 -27.51605194),POINT (-65.28346722 -27.51605194)
666,JUAN BAUTISTA ALBERDI,"-27,58272222","-65,60015278",107,0x00000000010C3EF029E7686650C0728D8D482D953BC0,POINT (-65.60015277 -27.58272222),POINT (-65.60015277 -27.58272222)
667,LAMADRID,"-27,63273083","-65,25013389",112,0x00000000010C2F8E8831025050C05C05CEA5FAA13BC0,POINT (-65.25013388 -27.63273083),POINT (-65.25013388 -27.63273083)
668,GRANEROS,"-27,64939556","-65,43347722",112,0x00000000010C81DD3C17BE5B50C0FE6A69C93EA63BC0,POINT (-65.43347722 -27.64939555),POINT (-65.43347722 -27.64939555)
669,LA COCHA,"-27,766075","-65,56682417",116,0x00000000010C1772D7D8466450C08048BF7D1DC43BC0,POINT (-65.56682416 -27.766075),POINT (-65.56682416 -27.766075)
670,TACO RALO,"-27,83274861","-65,18346528",112,0x00000000010C84A61DE5BD4B50C04DBD4D032FD53BC0,POINT (-65.18346527 -27.83274861),POINT (-65.18346527 -27.83274861)
671,VILLA BELGRANO,"-27,53272111","-65,60015806",107,0x00000000010C984B4FFD686650C0BD56216960883BC0,POINT (-65.60015805 -27.53272111),POINT (-65.60015805 -27.53272111)
672,MONTEROS,"-27,16602722","-65,50016194",87,0x00000000010C40C039A7026050C0532588C2802A3BC0,POINT (-65.50016194 -27.16602722),POINT (-65.50016194 -27.16602722)
673,LULES,"-26,93268056","-65,33347889",77,0x00000000010C6EE0CCB7575550C084DD0B27C4EE3AC0,POINT (-65.33347888 -26.93268055),POINT (-65.33347888 -26.93268055)
674,EL MANANTIAL,"-26,86599583","-65,28347611",77,0x00000000010C6D69FB78245250C0875218E7B1DD3AC0,POINT (-65.28347611 -26.86599583),POINT (-65.28347611 -26.86599583)
675,BELLA VISTA,"-27,03268111","-65,30014667",89,0x00000000010C082D569A355350C0A0A50ACA5D083BC0,POINT (-65.30014666 -27.03268111),POINT (-65.30014666 -27.03268111)
676,SIMOCA,"-27,26603167","-65,35014389",101,0x00000000010CA75FE0C1685650C08D669FA61A443BC0,POINT (-65.35014388 -27.26603166),POINT (-65.35014388 -27.26603166)
677,VILLA CARMELA,"-26,78266139","-65,30013833",76,0x00000000010C11E86577355350C036F1067F5CC83AC0,POINT (-65.30013833 -26.78266138),POINT (-65.30013833 -26.78266138)
678,TAFI VIEJO,"-26,73266694","-65,25012389",67,0x00000000010C1D239707025050C01029820F90BB3AC0,POINT (-65.25012388 -26.73266694),POINT (-65.25012388 -26.73266694)
679,LA FLORIDA,"-26,8326725","-65,10012278",78,0x00000000010C09AF5569684650C050C763062AD53AC0,POINT (-65.10012277 -26.8326725),POINT (-65.10012277 -26.8326725)
680,ESPERANZA,"-26,86599806","-65,10013472",78,0x00000000010C06E6749B684650C05826570CB2DD3AC0,POINT (-65.10013472 -26.86599805),POINT (-65.10013472 -26.86599805)
681,COLOMBRES,"-26,88266472","-65,11680139",78,0x00000000010C92CE7EAC794750C0A6BBA950F6E13AC0,POINT (-65.11680138 -26.88266472),POINT (-65.11680138 -26.88266472)
682,ANTOFAGASTA DE LA SIERRA,"-26,06592583","-67,40026556",43,0x00000000010CCABD65F39DD950C0C9CFE383E0103AC0,POINT (-67.40026555 -26.06592583),POINT (-67.40026555 -26.06592583)
683,SANTA MARIA,"-26,71598056","-66,05017806",59,0x00000000010C88EEFE1D368350C075D256804AB73AC0,POINT (-66.05017805 -26.71598055),POINT (-66.05017805 -26.71598055)
684,FAMATANCA,"-26,76848417","-66,08128639",59,0x00000000010C74EDC9CB338550C0ACB1BE60BBC43AC0,POINT (-66.08128638 -26.76848416),POINT (-66.08128638 -26.76848416)
685,SAN JOSE,"-26,79932194","-66,06685611",59,0x00000000010C387FD95E478450C07846D75CA0CC3AC0,POINT (-66.06685611 -26.79932194),POINT (-66.06685611 -26.79932194)
686,CORRAL QUEMADO,"-27,15323611","-66,94191722",54,0x00000000010C1CDC295F48BC50C02A04517B3A273BC0,POINT (-66.94191722 -27.15323611),POINT (-66.94191722 -27.15323611)
687,HUALFIN,"-27,2493725","-66,83356639",54,0x00000000010C4949CD2659B550C092054CE0D63F3BC0,POINT (-66.83356638 -27.2493725),POINT (-66.83356638 -27.2493725)
688,PALO BLANCO,"-27,33270111","-67,73361194",75,0x00000000010C54907E7FF3EE50C0FBCA62E62B553BC0,POINT (-67.73361194 -27.33270111),POINT (-67.73361194 -27.33270111)
689,FARALLON NEGRO,"-27,3341","-66,6577225",54,0x00000000010CFAD51C2018AA50C0F697DD9387553BC0,POINT (-66.6577225 -27.3341),POINT (-66.6577225 -27.3341)
690,EL LINDERO,"-27,47216444","-66,01796139",100,0x00000000010C3AEC7C47268150C05822CCC4DF783BC0,POINT (-66.01796138 -27.47216444),POINT (-66.01796138 -27.47216444)
691,MEDANITOS,"-27,51604722","-67,600265",75,0x00000000010CBDFBE3BD6AE650C07B17ADAB1B843BC0,POINT (-67.600265 -27.51604722),POINT (-67.600265 -27.51604722)
692,CHAQUIAGO,"-27,56605556","-66,35019861",100,0x00000000010C80436EA7699650C024F83A04E9903BC0,POINT (-66.35019861 -27.56605555),POINT (-66.35019861 -27.56605555)
693,ANDALGALA,"-27,58272111","-66,33352528",100,0x00000000010C88C25F7A589550C08A23EE352D953BC0,POINT (-66.33352527 -27.58272111),POINT (-66.33352527 -27.58272111)
694,BELEN,"-27,64939417","-67,01690583",54,0x00000000010C8DBD30FC14C150C0D46917B23EA63BC0,POINT (-67.01690583 -27.64939416),POINT (-67.01690583 -27.64939416)
695,FIAMBALA,"-27,68272444","-67,61694806",75,0x00000000010C2F85AC137CE750C0DCFA6507C7AE3BC0,POINT (-67.61694805 -27.68272444),POINT (-67.61694805 -27.68272444)
696,LONDRES,"-27,71607333","-67,11690944",54,0x00000000010C3259BB717BC750C048E3ED9450B73BC0,POINT (-67.11690944 -27.71607333),POINT (-67.11690944 -27.71607333)
697,LOS ALTOS,"-28,04387583","-65,47958972",134,0x00000000010C76B91499B15E50C053EF46723B0B3CC0,POINT (-65.47958972 -28.04387583),POINT (-65.47958972 -28.04387583)
698,TINOGASTA,"-28,04942","-67,56694222",75,0x00000000010CC96705C848E450C0B1C403CAA60C3CC0,POINT (-67.56694222 -28.04942),POINT (-67.56694222 -28.04942)
699,COLPES,"-28,09943167","-66,21685472",128,0x00000000010C87989EF2E08D50C012E36F5A74193CC0,POINT (-66.21685472 -28.09943166),POINT (-66.21685472 -28.09943166)
700,BAÑADO DE OVANTA,"-28,11610639","-65,31680222",134,0x00000000010CD08CD17C465450C0FBF4D025B91D3CC0,POINT (-65.31680222 -28.11610638),POINT (-65.31680222 -28.11610638)
701,LA MERCED,"-28,16610528","-65,66682139",132,0x00000000010CE9D79433AD6A50C0DF57FEDF852A3CC0,POINT (-65.66682138 -28.16610527),POINT (-65.66682138 -28.16610527)
702,LA PUERTA,"-28,18277556","-65,80016083",118,0x00000000010CF918C5D5357350C027C2E160CA2E3CC0,POINT (-65.80016083 -28.18277555),POINT (-65.80016083 -28.18277555)
703,COPACABANA,"-28,19942667","-67,48360889",75,0x00000000010CEFE9A872F3DE50C088A626A00D333CC0,POINT (-67.48360888 -28.19942666),POINT (-67.48360888 -28.19942666)
704,SAUJIL,"-28,19944472","-66,23352528",128,0x00000000010C225CF913F28E50C087C225CF0E333CC0,POINT (-66.23352527 -28.19944472),POINT (-66.23352527 -28.19944472)
705,RINCON,"-28,23277417","-66,15019139",128,0x00000000010C6E4F4EBC9C8950C0CB8D5C16973B3CC0,POINT (-66.15019138 -28.23277416),POINT (-66.15019138 -28.23277416)
706,EL RODEO,"-28,24944778","-65,88349944",118,0x00000000010C65353C418B7850C0CB351ECFDB3F3CC0,POINT (-65.88349944 -28.24944777),POINT (-65.88349944 -28.24944777)
707,VILLA LAS PIRQUITAS,"-28,26611139","-65,71683417",150,0x00000000010CC376629CE06D50C085311AE01F443CC0,POINT (-65.71683416 -28.26611138),POINT (-65.71683416 -28.26611138)
708,SIJAN,"-28,28277472","-66,2501875",128,0x00000000010C8D976E12039050C01A898EEC63483CC0,POINT (-66.2501875 -28.28277472),POINT (-66.2501875 -28.28277472)
709,MUTQUIN,"-28,3161175","-66,16685889",128,0x00000000010C6C29DED0AD8A50C07B319413ED503CC0,POINT (-66.16685888 -28.3161175),POINT (-66.16685888 -28.3161175)
710,EL ALTO,"-28,31612583","-65,366805",146,0x00000000010C98C0ADBB795750C05745559FED503CC0,POINT (-65.366805 -28.31612583),POINT (-65.366805 -28.31612583)
711,SAN JOSE,"-28,38277944","-65,70016583",150,0x00000000010C1C685784CF6C50C0966158D5FD613CC0,POINT (-65.70016583 -28.38277944),POINT (-65.70016583 -28.38277944)
712,POMAN,"-28,41611722","-66,21686194",128,0x00000000010C0403E710E18D50C0D3337BA8866A3CC0,POINT (-66.21686194 -28.41611722),POINT (-66.21686194 -28.41611722)
713,SAN FERNANDO DEL VALLE DE CATAMARCA,"-28,48278944","-65,78349806",152,0x00000000010CB54E01D5247250C077A7B716987B3CC0,POINT (-65.78349805 -28.48278944),POINT (-65.78349805 -28.48278944)
714,SAN ISIDRO,"-28,48279472","-65,73348917",162,0x00000000010CEA8A847CF16E50C0DC144D6F987B3CC0,POINT (-65.73348916 -28.48279472),POINT (-65.73348916 -28.48279472)
715,CONETA,"-28,58280056","-65,88349083",159,0x00000000010C9E4A1F1D8B7850C04057B66A32953CC0,POINT (-65.88349083 -28.58280055),POINT (-65.88349083 -28.58280055)
716,MIRAFLORES,"-28,61613972","-65,90016861",159,0x00000000010C7D35CD5C9C7950C0A62A2B55BB9D3CC0,POINT (-65.90016861 -28.61613972),POINT (-65.90016861 -28.61613972)
717,COLONIA DEL VALLE,"-28,65697444","-65,90989944",159,0x00000000010CB85CDCCA3B7A50C0A01B167A2FA83CC0,POINT (-65.90989944 -28.65697444),POINT (-65.90989944 -28.65697444)
718,HUILLAPIMA,"-28,73281111","-65,9835125",159,0x00000000010C43AD69DEF17E50C07098478299BB3CC0,POINT (-65.9835125 -28.73281111),POINT (-65.9835125 -28.73281111)
719,CAPAYAN,"-28,78281139","-66,05017639",159,0x00000000010C6DC8FD16368350C060099C5366C83CC0,POINT (-66.05017638 -28.78281138),POINT (-66.05017638 -28.78281138)
720,QUIROS,"-28,79948972","-65,11679139",167,0x00000000010C80638D82794750C061E3B85BABCC3CC0,POINT (-65.11679138 -28.79948972),POINT (-65.11679138 -28.79948972)
721,ANCASTI,"-28,81616278","-65,50014528",168,0x00000000010C8B794E61026050C0DE5C150BF0D03CC0,POINT (-65.50014527 -28.81616277),POINT (-65.50014527 -28.81616277)
722,CHUMBICHA,"-28,86616694","-66,23352306",159,0x00000000010C2EA7A90AF28E50C0282DD81DBDDD3CC0,POINT (-66.23352305 -28.86616694),POINT (-66.23352305 -28.86616694)
723,SAN ANTONIO,"-28,93282972","-65,10011861",167,0x00000000010CF1EAE257684650C00823B4EDCDEE3CC0,POINT (-65.10011861 -28.93282972),POINT (-65.10011861 -28.93282972)
724,RECREO,"-29,26619583","-65,06678444",167,0x00000000010CA16B3E32464450C07C2EF06825443DC0,POINT (-65.06678444 -29.26619583),POINT (-65.06678444 -29.26619583)
725,ESQUIU,"-29,38286222","-65,28347389",167,0x00000000010CB2F7A06F245250C022C6294203623DC0,POINT (-65.28347388 -29.38286222),POINT (-65.28347388 -29.38286222)
726,ICAÑO,"-28,91616056","-65,31680611",167,0x00000000010CDF67228D465450C0A822707F89EA3CC0,POINT (-65.31680611 -28.91616055),POINT (-65.31680611 -28.91616055)
